thesis_id,person_name_raw,person_name_standardized,relationship_category,evidence_snippet,pdf_page_number,printed_page_number,source_pdf_url,extraction_date
MIT-2020-086,Georgios Angelopoulos,"Angelopoulos, Georgios",labmate,thankful to the many students and friends that fostered this environment ... NCRC group,5,5,https://dspace.mit.edu/server/api/core/bitstreams/ad07a5af-c5fe-4386-9866-a89be70fd388/content,2026-08-06
MIT-2020-086,Jason Cloud,"Cloud, Jason",labmate,thankful to the many students and friends that fostered this environment ... NCRC group,5,5,https://dspace.mit.edu/server/api/core/bitstreams/ad07a5af-c5fe-4386-9866-a89be70fd388/content,2026-08-06
MIT-2020-086,Soheil Feizi,"Feizi, Soheil",labmate,"particularly thankful to Soheil Feizi, for hosting me in his apartment when I first joined MIT",5,5,https://dspace.mit.edu/server/api/core/bitstreams/ad07a5af-c5fe-4386-9866-a89be70fd388/content,2026-08-06
MIT-2020-086,Jiange Li,"Li, Jiange",labmate,thankful to the many students and friends that fostered this environment ... NCRC group,5,5,https://dspace.mit.edu/server/api/core/bitstreams/ad07a5af-c5fe-4386-9866-a89be70fd388/content,2026-08-06
MIT-2020-086,Kerim Fouli,"Fouli, Kerim",labmate,thankful to the many students and friends that fostered this environment ... NCRC group,5,5,https://dspace.mit.edu/server/api/core/bitstreams/ad07a5af-c5fe-4386-9866-a89be70fd388/content,2026-08-06
MIT-2020-086,Vitaly Abdrashitov,"Abdrashitov, Vitaly",labmate,thankful to the many students and friends that fostered this environment ... NCRC group,5,5,https://dspace.mit.edu/server/api/core/bitstreams/ad07a5af-c5fe-4386-9866-a89be70fd388/content,2026-08-06
MIT-2020-086,Jinfeng Du,"Du, Jinfeng",labmate,thankful to the many students and friends that fostered this environment ... NCRC group,5,5,https://dspace.mit.edu/server/api/core/bitstreams/ad07a5af-c5fe-4386-9866-a89be70fd388/content,2026-08-06
MIT-2020-086,Ali Makhdoumi,"Makhdoumi, Ali",labmate,thankful to the many students and friends that fostered this environment ... NCRC group,5,5,https://dspace.mit.edu/server/api/core/bitstreams/ad07a5af-c5fe-4386-9866-a89be70fd388/content,2026-08-06
MIT-2020-087,Sam Madden,"Madden, Samuel R.",advisor,thank my advisor Sam Madden for his guidance and support throughout my graduate studies,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Xiangyao Yu,"Yu, Xiangyao",committee,rest of my committee members. I thank Xiangyao Yu for being a great collaborator and a good friend,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Tim Kraska,"Kraska, Tim",committee,Tim Kraska for his thought provoking discussions ... and additionally for serving on my committee,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Alekh Jindal,"Jindal, Alekh",collaborator,special thanks to my collaborators over the years ... Alekh Jindal for being a hands-on mentor,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Holger Pirk,"Pirk, Holger",collaborator,loved working with Holger Pirk who got me interested in in-memory databases,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Nesime Tatbul,"Tatbul, Nesime",collaborator,enjoyed collaborating with Nesime Tatbul ... showed me a different view of research from the industry side,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Favyen,Favyen,labmate,"amazing research group that I have been fortunate to be a part of: Favyen, Kapil, Oscar...",5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Kapil,Kapil,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Oscar,Oscar,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Yi,Yi,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Matt,Matt,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Siva,Siva,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Becca,Becca,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Anant,Anant,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Leilani,Leilani,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Joana,Joana,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Manasi,Manasi,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Raul,Raul,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Emanuel,Emanuel,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Dong,Dong,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Lei,Lei,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Wenbo,Wenbo,labmate,amazing research group that I have been fortunate to be a part of,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Nishant,Nishant,friend,"Special thanks to Nishant, Anurag, and Tuhin who have shared this journey with me",5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Anurag,Anurag,friend,"Special thanks to Nishant, Anurag, and Tuhin who have shared this journey with me",5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Tuhin,Tuhin,friend,"Special thanks to Nishant, Anurag, and Tuhin who have shared this journey with me",5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Srivatsa,Srivatsa,friend,"thank Srivatsa, Shelar, Prateesh, Shibani ... for making the past few years enjoyable",5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Shelar,Shelar,friend,"thank Srivatsa, Shelar, Prateesh, Shibani ... for making the past few years enjoyable",5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Prateesh,Prateesh,friend,"thank Srivatsa, Shelar, Prateesh, Shibani ... for making the past few years enjoyable",5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Shibani,Shibani,friend,"thank Srivatsa, Shelar, Prateesh, Shibani ... for making the past few years enjoyable",5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,Srikanth Kandula,"Kandula, Srikanth",other,grateful to Srikanth Kandula who backed me when I was a research novice and inspired me to do a Ph.D.,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-087,S. Sudarshan,"Sudarshan, S.",other,owe deep gratitude to S. Sudarshan who mentored my undergraduate thesis,5,5,https://dspace.mit.edu/server/api/core/bitstreams/4681ad87-99a3-48a5-b6f0-31b87bcdf87b/content,2026-08-06
MIT-2020-088,Devavrat,"Shah, Devavrat",advisor,"absolute honor and blessing to have been advised by Devavrat, who seems to never run out of energy or ideas",5,5,https://dspace.mit.edu/server/api/core/bitstreams/363010c4-87a5-4964-bd6d-8c5e66a06f6b/content,2026-08-06
MIT-2020-088,Anette Peko Hosoi,"Hosoi, Anette Peko",committee,"grateful to my committee members, Anette Peko Hosoi and Caroline Uhler, for their mentorship",5,5,https://dspace.mit.edu/server/api/core/bitstreams/363010c4-87a5-4964-bd6d-8c5e66a06f6b/content,2026-08-06
MIT-2020-088,Caroline Uhler,"Uhler, Caroline",committee,"grateful to my committee members, Anette Peko Hosoi and Caroline Uhler, for their mentorship",5,5,https://dspace.mit.edu/server/api/core/bitstreams/363010c4-87a5-4964-bd6d-8c5e66a06f6b/content,2026-08-06
MIT-2020-089,Professor Jing Kong,"Kong, Jing",advisor,"my thesis advisor, Professor Jing Kong, for her kind support and mentorship",4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Professor Jesús A. del Alamo,"del Alamo, Jesús A.",committee,"my thesis committee members, Professor Jesús A. del Alamo ... for their constructive feedback",4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Professor Tomás Palacios,"Palacios, Tomás",committee,thesis committee members... and Professor Tomás Palacios; also close collaborator,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Cosmi Lin,"Lin, Cosmi",collaborator,"fruitful collaborations and results ... resulted from discussions with him and his students, Cosmi Lin",4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Nadim Chowdhury,"Chowdhury, Nadim",collaborator,"discussions with him and his students, Cosmi Lin and Nadim Chowdhury",4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Ang-Yu Lu,"Lu, Ang-Yu",labmate,"fellow group members and colleagues, Ang-Yu Lu...",4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Ji-Hoon Park,"Park, Ji-Hoon",labmate,fellow group members and colleagues... Ji-Hoon Park...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Yunfan Guo,"Guo, Yunfan",labmate,fellow group members and colleagues... Yunfan Guo...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Cong Su,"Su, Cong",labmate,fellow group members and colleagues... Cong Su...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Hao-Ling Tang,"Tang, Hao-Ling",labmate,fellow group members and colleagues... Hao-Ling Tang...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Ming-Hui Chiu,"Chiu, Ming-Hui",labmate,fellow group members and colleagues... Ming-Hui Chiu...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Dongsung Choi,"Choi, Dongsung",labmate,fellow group members and colleagues... Dongsung Choi...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Hyowon Moon,"Moon, Hyowon",labmate,fellow group members and colleagues... Hyowon Moon...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Christina McGahan,"McGahan, Christina",labmate,fellow group members and colleagues... Christina McGahan...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Joseph Varghese,"Varghese, Joseph",labmate,fellow group members and colleagues... Joseph Varghese...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Haozhe Wang,"Wang, Haozhe",labmate,fellow group members and colleagues... Haozhe Wang...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Xiang Ji,"Ji, Xiang",labmate,fellow group members and colleagues... Xiang Ji...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Lin Zhou,"Zhou, Lin",labmate,fellow group members and colleagues... Lin Zhou...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Xu Zhang,"Zhang, Xu",labmate,fellow group members and colleagues... Xu Zhang...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Wenjie Lu,"Lu, Wenjie",labmate,fellow group members and colleagues... Wenjie Lu...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Jiangtao Wang,"Wang, Jiangtao",labmate,fellow group members and colleagues... Jiangtao Wang...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Marek Hempel,"Hempel, Marek",labmate,fellow group members and colleagues... Marek Hempel...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Nannan Mao,"Mao, Nannan",labmate,fellow group members and colleagues... Nannan Mao...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-089,Qingqing Ji,"Ji, Qingqing",labmate,fellow group members and colleagues... Qingqing Ji...,4,4,https://dspace.mit.edu/server/api/core/bitstreams/b6dbc0e6-66c7-4a06-938b-5dac28521f53/content,2026-08-06
MIT-2020-090,Michael Carbin,"Carbin, Michael",advisor,"my research advisor, Michael Carbin, who contributed to this dissertation in many ways",5,5,https://dspace.mit.edu/server/api/core/bitstreams/e5f0b25c-849e-4861-8c7e-3e6ad8cdbaf2/content,2026-08-06
MIT-2020-090,Jesse Michel,"Michel, Jesse",collaborator,"extremely grateful to Jesse Michel, who worked with me on the projects detailed in this dissertation",5,5,https://dspace.mit.edu/server/api/core/bitstreams/e5f0b25c-849e-4861-8c7e-3e6ad8cdbaf2/content,2026-08-06
MIT-2020-090,Adam Chlipala,"Chlipala, Adam",advisor,"Adam Chlipala, who co-advised me for the first half of my graduate program and served on my PhD thesis committee",5,5,https://dspace.mit.edu/server/api/core/bitstreams/e5f0b25c-849e-4861-8c7e-3e6ad8cdbaf2/content,2026-08-06
MIT-2020-090,Armando Solar-Lezama,"Solar-Lezama, Armando",committee,grateful to Armando Solar-Lezama for serving on my PhD thesis committee,5,5,https://dspace.mit.edu/server/api/core/bitstreams/e5f0b25c-849e-4861-8c7e-3e6ad8cdbaf2/content,2026-08-06
MIT-2020-091,Russ Tedrake,"Tedrake, Russ",advisor,deeply grateful to my advisor Russ Tedrake for his support and guidance,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Sasha Megretski,"Megretski, Sasha",committee,thesis committee: Sasha Megretski and Pablo Parrilo,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Pablo Parrilo,"Parrilo, Pablo",committee,thesis committee: Sasha Megretski and Pablo Parrilo,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Hongkai Dai,"Dai, Hongkai",labmate,"Robot Locomotions Group members... Hongkai Dai, Robin Deits, and Twan Koolen effectively guided me into the lab",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Robin Deits,"Deits, Robin",labmate,Robot Locomotions Group members... effectively guided me into the lab,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Twan Koolen,"Koolen, Twan",labmate,Robot Locomotions Group members... effectively guided me into the lab,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Sadra Sadradinni,"Sadradinni, Sadra",collaborator,thank Sadra Sadradinni for leading a collaboration on a verification paper,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Tobia Marcucci,"Marcucci, Tobia",collaborator,Tobia Marcucci and Jack Umenberger for many helpful control and optimization-oriented discussions,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Jack Umenberger,"Umenberger, Jack",collaborator,Tobia Marcucci and Jack Umenberger for many helpful control and optimization-oriented discussions,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Yunzhu Li,"Li, Yunzhu",collaborator,Yunzhu Li and Lucas Manuelli for many learning-related ones (discussions),5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Lucas Manuelli,"Manuelli, Lucas",collaborator,Yunzhu Li and Lucas Manuelli for many learning-related ones (discussions),5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Tao Pang,"Pang, Tao",unclear,"thank Tao Pang, Greg Izatt, and Wei Gao for keeping us [text cut off]",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Greg Izatt,"Izatt, Greg",unclear,"thank Tao Pang, Greg Izatt, and Wei Gao for keeping us [text cut off]",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-091,Wei Gao,"Gao, Wei",unclear,"thank Tao Pang, Greg Izatt, and Wei Gao for keeping us [text cut off]",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7a22e1fa-2be0-488e-84e8-d8d3c81e8144/content,2026-08-06
MIT-2020-092,Vinod Vaikuntanathan,"Vaikuntanathan, Vinod",advisor,particularly grateful to my advisor Vinod Vaikuntanathan,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Alon Rosen,"Rosen, Alon",collaborator,"internship at IDC, Herzliya with Alon Rosen; also listed among 'all of my collaborators'",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Esha Ghosh,"Ghosh, Esha",other,"help of the group at Microsoft Research, and especially my mentor Esha Ghosh",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Manolis,Manolis,collaborator,"thank all of my collaborators: Manolis, Giorgos, Ron, Adam...",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Giorgos,Giorgos,collaborator,"thank all of my collaborators: Manolis, Giorgos, Ron, Adam...",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Adam,Adam,collaborator,"thank all of my collaborators: Manolis, Giorgos, Ron, Adam...",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Hao,Hao,collaborator,"thank all of my collaborators: ... Hao, Pritish, Siyao...",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Pritish,Pritish,collaborator,"thank all of my collaborators: ... Hao, Pritish, Siyao...",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Siyao,Siyao,collaborator,"thank all of my collaborators: ... Hao, Pritish, Siyao...",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Aris,Aris,collaborator,"thank all of my collaborators: ... Alon, Aris, Alexandros...",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Alexandros,Alexandros,collaborator,"thank all of my collaborators: ... Aris, Alexandros, and Mika",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Mika,Mika,collaborator,"thank all of my collaborators: ... Alexandros, and Mika",5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Ron Rivest,"Rivest, Ron",committee,thank Ron Rivest and Yael Kalai for serving in my committee. Ron was also my Master thesis supervisor,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-092,Yael Kalai,"Kalai, Yael",committee,thank Ron Rivest and Yael Kalai for serving in my committee,5,5,https://dspace.mit.edu/server/api/core/bitstreams/7c51a6cd-114a-428a-981e-f5c0a114f9ad/content,2026-08-06
MIT-2020-093,Piotr Indyk,"Indyk, Piotr",advisor,"To Piotr Indyk, my advisor, first and foremost",5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Regina Barzilay,"Barzilay, Regina",other,"To Regina Barzilay, for her care and support throughout these years; hosted me for a summer",5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Uri Feige,"Feige, Uri",other,"Uri Feige and Robi Krauthgamer gave me their guidance early on, and supported me through the transition to MIT",5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Robi Krauthgamer,"Krauthgamer, Robi",other,Uri Feige and Robi Krauthgamer gave me their guidance; hosted me for visits,5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Nir Ailon,"Ailon, Nir",other,"Nir Ailon, Robi and Ely Porat hosted me for visits in the Technion, Weizmann and Bar-Ilan",5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Ely Porat,"Porat, Ely",other,"Nir Ailon, Robi and Ely Porat hosted me for visits",5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Sudipto Guha,"Guha, Sudipto",other,"Sudipto Guha, Nina Mishra, Ilya Razenshteyn and Udi Wieder mentored me during summer internships",5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Nina Mishra,"Mishra, Nina",other,mentored me during summer internships which were both enjoyable and productive,5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Ilya Razenshteyn,"Razenshteyn, Ilya",friend,Ilya in particular has been a collaborator and friend since long before; my 'buddy' by the CSAIL Buddy Program,5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Udi Wieder,"Wieder, Udi",other,mentored me during summer internships which were both enjoyable and productive,5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Costis Daskalakis,"Daskalakis, Costis",committee,especially thank Costis Daskalakis and Ronitt Rubinfeld for serving on my thesis committee,5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Ronitt Rubinfeld,"Rubinfeld, Ronitt",committee,thank Costis Daskalakis and Ronitt Rubinfeld for serving on my thesis committee,5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Charles Leiserson,"Leiserson, Charles",committee,Charles Leiserson for serving with Ronitt on my RQE committee,5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
MIT-2020-093,Nancy Lynch,"Lynch, Nancy",other,Nancy Lynch for serving as my academic advisor,5,5,https://dspace.mit.edu/server/api/core/bitstreams/42dc04d3-8bd4-4112-b869-8f102d1bef08/content,2026-08-06
